Date,3MINDIA_price,ADANIPORTS_price,ADANIPOWER_price,AEGISCHEM_price,ALLCARGO_price,AMARAJABAT_price,ANANTRAJ_price,APOLLOTYRE_price,ASAHIINDIA_price,ASHOKLEY_price,ASHOKA_price,ASIANPAINT_price,AUTOAXLES_price,AXISBANK_price,BAJAJ-AUTO_price,BAJAJCON_price,BAJAJELEC_price,BAJFINANCE_price,BAJAJFINSV_price,BAJAJHLDNG_price,BALKRISIND_price,BALMLAWRIE_price,BALRAMCHIN_price,BANKBARODA_price,BEL_price,BHARATFORG_price,BPCL_price,BHARTIARTL_price,BLUEDART_price,BRIGADE_price,BRITANNIA_price,CANFINHOME_price,CANBK_price,CGCL_price,CCL_price,CEATLTD_price,CENTRALBK_price,CESC_price,CGPOWER_price,CHENNPETRO_price,CHOLAFIN_price,CUB_price,COALINDIA_price,COFORGE_price,CONCOR_price,COSMOFIRST_price,CRISIL_price,DBREALTY_price,DCMSHRIRAM_price,DCBBANK_price,DLF_price,EDELWEISS_price,ELECON_price,EMAMILTD_price,ENGINERSIN_price,ESCORTS_price,EPL_price,EVEREADY_price,EXIDEIND_price,FSL_price,GAIL_price,GEPIL_price,GET&D_price,GHCL_price,GLOBUSSPR_price,GMRINFRA_price,GODFRYPHLP_price,GODREJCP_price,GODREJPROP_price,GOKEX_price,GRAPHITE_price,GRASIM_price,GESHIP_price,GREENPLY_price,GRINDWELL_price,GTLINFRA_price,GPPL_price,GSPL_price,GOCLCORP_price,HAVELLS_price,HBLPOWER_price,HCLTECH_price,HDFCBANK_price,HEROMOTOCO_price,HFCL_price,HGS_price,HCC_price,HINDPETRO_price,HINDUNILVR_price,HONAUT_price,HDIL_price,ICICIBANK_price,IDBI_price,IDEA_price,IFCI_price,IIFL_price,IBREALEST_price,DHANI_price,INDIANB_price,IOC_price,IOB_price,ICIL_price,IGL_price,INDUSINDBK_price,IRB_price,ITC_price,JKIL_price,JISLJALEQS_price,JPASSOCIAT_price,JPPOWER_price,J&KBANK_price,JBMA_price,JINDALPOLY_price,JINDALSTEL_price,JKTYRE_price,JMFINANCIL_price,JSWENERGY_price,JSWHL_price,JSWSTEEL_price,JUBLFOOD_price,JYOTHYLAB_price,KEC_price,KOTAKBANK_price,KPRMILL_price,LAOPALA_price,LT_price,LICHSGFIN_price,LINDEINDIA_price,MAHSCOOTER_price,M&MFIN_price,M&M_price,MAHLIFE_price,MANINFRA_price,MANAPPURAM_price,MRPL_price,MARICO_price,MARUTI_price,MFSL_price,MCLEODRUSS_price,UNOMINDA_price,MMTC_price,MOTILALOFS_price,MRF_price,NH_price,NAVA_price,NCC_price,NESTLEIND_price,NHPC_price,NTPC_price,OLECTRA_price,OMAXE_price,PAISALO_price,PATANJALI_price,PERSISTENT_price,PETRONET_price,PHOENIXLTD_price,POLYPLEX_price,PFC_price,POWERGRID_price,PRAJIND_price,PRESTIGE_price,PGHH_price,PSB_price,PNB_price,RADICO_price,RAJESHEXPO_price,RELCAPITAL_price,RCOM_price,RELINFRA_price,RPOWER_price,RELIGARE_price,RECLTD_price,SADBHAV_price,SANGHVIMOV_price,SHRIRAMFIN_price,SIEMENS_price,SJVN_price,SKFINDIA_price,SMLISUZU_price,SOBHA_price,SOMANYCERA_price,SOUTHBANK_price,SBIN_price,SSWL_price,SUNTECK_price,SUPRAJIT_price,SUZLON_price,TATACOFFEE_price,TATACOMM_price,TATAELXSI_price,TATACONSUM_price,TATAINVEST_price,TATAMOTORS_price,TATAPOWER_price,TTML_price,TECHM_price,TEXRAIL_price,FEDERALBNK_price,KTKBANK_price,KARURVYSYA_price,THERMAX_price
2019-07-23,21828.4,399.75,63.1,198.75,73.92,628.0,28.9,167.5,205.95,75.0,119.05,1429.35,879.45,728.0,2523.85,303.35,417.6,3276.9,717.04,3367.35,733.45,116.33,152.75,112.5,32.95,432.85,359.05,337.27,2402.6,186.8,2730.2,406.1,256.2,148.75,246.85,869.65,18.4,74.94,21.1,194.6,249.55,200.65,218.05,1353.35,538.3,134.87,1362.55,9.35,482.95,195.1,180.2,79.05,38.45,320.0,106.3,502.1,132.65,70.65,189.1,50.45,92.4,833.0,212.05,201.51,112.15,14.8,740.1,618.3,953.8,92.15,271.0,883.5,247.5,129.95,554.95,0.65,80.3,210.25,222.8,713.85,21.6,505.48,1131.75,2469.3,19.55,314.65,9.35,290.3,1693.35,22291.75,13.4,411.95,32.7,10.55,7.95,128.55,100.9,273.4,223.4,98.23,11.7,31.15,324.35,1416.75,9.23,270.65,137.85,23.15,2.55,1.9,263.3,71.8,223.83,146.65,73.5,71.45,70.65,2760.7,263.3,245.66,160.95,316.75,1494.0,115.36,186.6,1409.5,520.5,500.35,4025.85,5873.75,5873.75,132.22,15.73,121.55,56.5,361.25,5873.75,407.95,11.05,145.19,20.8,548.9,53941.8,23.15,96.15,78.9,11470.75,23.15,133.05,185.9,199.25,39.99,3.5,578.05,240.8,670.15,476.45,116.95,157.84,123.55,262.75,10503.2,24.1,68.4,304.25,689.45,52.95,1.75,44.45,3.7,34.1,110.63,168.85,108.95,959.23,1204.7,24.7,1867.2,640.8,572.6,418.2,12.5,342.2,78.32,425.9,193.25,3.81,74.55,481.85,672.2,250.4,841.25,156.2,66.25,3.15,671.2,51.35,94.15,87.55,64.9,1106.4
2019-07-24,21454.2,380.8,62.55,199.0,74.97,633.5,27.8,164.55,205.1,72.55,119.9,1483.4,847.75,712.3,2522.6,285.35,396.48,3173.55,706.53,3294.45,717.7,115.53,154.6,110.2,32.53,431.55,349.1,332.65,2398.6,187.07,2641.45,389.0,248.1,149.55,246.05,864.15,17.6,75.27,20.25,195.0,238.55,196.15,216.85,1341.8,530.8,136.2,1373.7,9.25,444.8,195.65,177.35,77.08,38.5,319.35,103.4,482.65,132.5,69.1,183.85,50.0,91.1,832.7,214.3,194.09,111.95,14.5,725.65,616.3,927.15,90.35,281.85,878.45,238.7,129.05,541.3,0.65,79.6,205.95,229.5,695.8,20.7,510.65,1140.45,2403.4,19.25,310.0,9.3,278.6,1728.65,22390.55,13.45,408.5,31.8,9.95,7.8,129.85,104.2,270.25,217.3,98.63,11.4,31.3,308.7,1362.0,9.09,270.85,135.8,23.15,2.45,1.9,255.25,70.52,223.73,135.35,73.45,70.65,69.8,2723.95,255.25,231.52,161.05,311.75,1497.2,114.93,175.15,1387.35,519.75,495.35,3983.15,5768.0,5768.0,130.15,15.63,115.05,53.95,360.3,5768.0,408.3,10.55,145.54,20.35,560.75,54028.6,23.1,94.55,75.4,11479.9,23.1,131.85,184.75,196.9,40.14,3.65,561.6,234.65,681.65,465.15,112.05,157.35,123.2,261.3,10554.95,23.8,68.2,305.45,685.95,49.9,1.7000000000000002,44.75,3.6,35.8,107.18,166.75,105.6,905.0,1182.6,24.55,1903.0,641.45,572.95,377.6,12.55,339.6,78.5,428.1,190.25,3.63,73.4,467.55,657.3,249.9,840.3,151.25,63.85,3.0,660.45,49.94,93.05,86.32,64.15,1079.85
2019-07-25,21162.15,380.35,62.1,200.4,75.35,635.95,27.65,161.35,200.5,72.3,120.1,1495.85,805.55,723.15,2547.0,289.3,399.02,3046.5,678.23,3372.6,725.15,115.23,151.15,109.55,33.05,428.25,340.3,332.75,2427.35,186.6,2671.55,384.05,239.25,148.94,244.75,856.9,18.35,76.03,20.5,194.7,249.05,196.9,209.05,1333.7,528.0,137.43,1361.85,9.05,439.1,195.05,176.35,78.53,38.9,319.25,104.1,470.2,132.55,72.55,181.4,49.6,89.83,792.75,197.15,194.47,111.7,14.6,719.75,616.7,944.25,90.5,293.35,868.65,239.5,128.9,536.3,0.65,79.9,205.9,253.35,691.45,20.0,505.65,1143.03,2386.5,19.3,305.0,9.3,266.75,1736.65,22420.55,13.05,409.0,30.8,9.7,7.75,131.05,105.95,268.8,212.7,97.77,11.35,31.3,314.85,1391.65,9.31,267.85,134.5,23.2,2.45,1.85,248.65,71.28,226.63,135.1,71.45,71.4,68.35,2783.25,248.65,235.45,155.45,316.5,1485.05,113.8,176.15,1372.4,525.15,499.55,3810.75,5756.75,5756.75,130.2,15.53,115.15,54.55,361.5,5756.75,414.15,10.05,144.35,20.55,538.05,54112.9,22.4,90.95,74.2,11495.0,22.4,129.75,188.3,198.1,40.34,3.8,562.0,232.3,690.2,465.95,112.2,159.86,114.65,268.45,10692.05,24.05,66.05,303.75,711.35,50.1,1.65,47.15,3.6,35.35,109.88,165.35,111.7,964.66,1171.6,24.0,1865.55,617.7,554.5,380.65,12.4,341.3,78.46,415.45,190.5,3.67,74.5,481.05,653.8,251.6,837.0,144.3,61.55,3.15,652.5,48.44,92.45,85.86,66.1,1106.75
2019-07-26,20903.4,381.65,62.9,199.75,75.87,651.0,28.85,164.05,201.35,74.2,121.05,1526.45,822.45,729.85,2618.65,284.85,369.06,3264.6,723.3,3384.75,720.6,115.33,152.35,112.55,32.88,434.15,343.8,328.73,2405.2,181.23,2668.45,386.7,240.35,147.8,245.35,850.35,18.2,75.27,20.1,194.05,245.45,195.05,210.65,1273.85,519.15,134.6,1357.6,8.95,457.2,194.5,180.5,77.42,40.25,321.55,106.65,473.45,132.95,73.9,184.6,50.75,88.63,801.55,183.85,204.61,114.15,14.65,709.55,619.4,949.3,92.5,319.95,874.95,242.1,125.2,544.5,0.7000000000000001,79.45,209.35,257.0,698.25,20.0,500.73,1138.65,2467.3,19.35,303.63,9.15,275.35,1730.65,23360.95,13.25,415.75,31.15,9.25,7.75,131.8,105.9,270.35,212.9,94.53,11.4,33.5,305.75,1415.5,9.56,270.4,133.55,23.85,2.55,1.9,249.7,69.38,226.54,138.05,71.85,70.05,67.8,2728.85,249.7,242.83,159.7,313.5,1511.85,115.15,183.25,1392.15,523.4,499.75,4156.55,5805.65,5805.65,132.07,15.73,113.35,55.0,361.05,5805.65,424.85,9.55,147.33,20.6,565.05,54338.5,22.45,92.35,75.25,11623.25,22.45,128.8,187.6,200.15,40.53,3.95,564.3,237.9,680.05,484.4,112.6,158.66,109.05,263.75,10747.2,24.0,68.0,303.15,714.1,54.05,1.6,50.5,3.65,34.35,106.5,165.65,109.55,954.64,1186.3,24.05,1875.05,620.7,530.15,385.6,13.0,342.6,78.7,415.55,193.3,4.22,76.4,496.25,645.55,258.35,834.6,147.15,62.3,3.15,643.5,48.4,95.3,86.36,65.7,1120.0
2019-07-29,21268.8,373.85,61.6,195.3,75.12,649.95,27.7,154.35,202.1,71.65,120.3,1513.25,816.85,720.25,2487.65,275.3,359.01,3252.65,712.09,3414.2,716.3,114.87,154.5,109.0,30.92,427.8,342.2,328.38,2400.45,180.23,2672.3,390.15,239.8,146.48,245.3,833.4,18.0,73.48,19.2,204.7,248.2,195.35,205.4,1206.2,515.5,133.2,1346.6,8.55,437.7,195.7,179.45,75.84,37.25,325.5,101.8,471.05,133.2,75.65,182.0,51.05,87.6,786.25,177.55,205.36,112.8,14.65,721.3,613.25,937.5,90.25,333.45,795.65,239.75,125.3,555.2,0.7000000000000001,79.7,206.15,254.45,665.35,20.1,507.73,1122.15,2404.55,19.55,303.03,9.15,268.9,1713.3,23006.2,12.8,429.35,30.15,6.75,7.45,127.75,100.8,257.65,210.05,92.17,11.25,34.0,304.15,1432.3,9.53,267.75,131.95,23.2,2.5,1.9,241.4,67.36,228.04,136.1,71.85,69.95,69.35,2687.15,241.4,242.85,157.35,314.5,1502.5,116.84,180.55,1371.5,515.9,500.1,4081.05,5561.25,5561.25,123.65,15.1,112.45,55.3,365.0,5561.25,415.8,9.4,144.3,20.45,554.4,53785.3,22.45,94.05,73.3,11620.25,22.45,127.3,196.0,199.4,40.75,4.1,534.95,236.1,671.2,464.55,109.75,155.93,110.2,262.3,10702.0,23.7,69.3,305.95,715.95,51.8,1.55,46.4,3.4,35.2,105.94,164.95,106.15,946.18,1167.75,24.0,1801.55,592.7,544.05,375.55,12.85,343.8,77.66,410.75,190.0,4.45,75.35,491.55,638.45,256.0,831.8,137.55,61.4,3.0,646.3,47.72,93.55,81.91,63.95,1136.75
2019-07-30,20989.85,373.45,60.65,190.0,70.23,650.5,26.35,149.7,200.2,68.55,119.25,1508.75,787.25,707.6,2463.85,269.1,347.21,3249.95,707.81,3562.9,700.8,113.5,146.35,102.65,32.8,416.4,335.5,339.38,2402.1,175.07,2617.05,388.85,232.25,146.66,245.05,833.35,17.7,72.33,18.8,196.05,243.4,194.7,199.55,1202.55,513.15,132.73,1316.45,8.2,411.05,193.1,177.75,75.08,31.45,321.7,95.2,459.9,133.1,74.85,181.0,49.05,86.1,775.7,165.05,198.32,109.2,14.45,700.35,598.4,942.95,81.55,308.7,762.55,239.45,124.85,549.65,0.65,78.1,205.45,251.4,636.35,19.65,511.8,1126.13,2258.8,18.9,297.65,9.0,258.3,1719.9,22973.05,12.4,425.35,27.6,6.5,7.25,122.05,89.25,236.85,185.15,89.0,11.1,33.6,299.95,1337.3,9.3,268.9,130.0,19.75,2.4,1.85,230.25,64.64,223.5,130.15,70.45,67.85,69.0,2580.35,230.25,239.77,152.25,308.55,1498.7,114.18,177.35,1376.35,513.95,483.9,3971.85,5507.15,5507.15,123.32,16.5,109.05,54.7,362.75,5507.15,412.95,9.85,144.25,19.95,533.35,53778.5,22.25,90.65,69.25,11536.55,22.25,127.2,189.1,199.45,40.17,4.3,503.7,233.2,674.8,453.7,108.55,156.19,99.1,257.9,10704.35,23.35,66.9,299.15,696.2,49.1,1.5,42.85,3.1,34.05,101.48,164.25,99.4,947.69,1154.85,24.05,1840.15,568.1,536.05,360.4,12.4,327.55,78.38,400.3,190.05,4.09,74.6,483.0,619.2,249.7,825.9,133.45,58.9,2.95,640.25,44.27,90.6,76.64,62.85,1078.95
2019-07-31,21107.9,377.55,61.0,186.45,72.64,675.8,27.05,157.5,197.25,69.85,120.9,1521.1,804.9,674.1,2516.5,259.7,355.89,3252.05,709.79,3400.5,702.35,114.0,141.65,106.7,34.23,422.95,345.5,331.38,2400.65,174.4,2605.0,387.85,236.4,147.19,246.0,817.7,17.6,74.41,18.25,197.4,259.65,193.7,204.45,1203.55,511.8,129.97,1299.7,7.85,398.8,195.5,178.15,76.92,31.05,320.1,100.1,469.95,132.9,73.9,183.25,49.2,85.9,768.85,154.8,195.17,106.45,14.95,694.6,598.75,952.95,80.65,307.75,788.35,235.25,123.0,549.85,0.6000000000000001,78.0,211.95,243.45,645.3,19.55,517.28,1125.83,2356.1,19.55,296.28,8.5,266.05,1726.65,23153.3,11.95,424.6,27.8,6.85,7.2,118.05,88.6,239.9,186.6,92.87,11.2,33.85,303.1,1412.85,9.37,270.2,126.4,20.5,2.2,1.8,237.45,65.54,218.68,135.1,70.85,66.95,68.05,2366.0,237.45,240.25,153.5,308.85,1519.55,114.53,179.4,1387.3,518.4,488.45,4012.05,5469.7,5469.7,124.58,15.9,113.55,59.85,366.8,5469.7,417.2,10.3,144.25,19.95,524.65,53548.75,22.15,89.5,73.15,11675.9,22.15,126.55,190.7,198.55,41.18,4.5,520.55,236.45,643.4,458.85,109.75,158.1,105.55,255.05,10902.35,23.05,69.2,298.05,689.1,52.15,1.45,47.15,3.55,34.7,105.19,140.5,98.45,947.94,1144.75,24.6,1844.45,571.7,547.2,353.55,12.25,332.2,78.25,393.45,189.75,3.86,75.15,469.2,636.85,251.6,820.05,135.6,60.55,2.95,636.25,43.31,92.4,76.45,62.9,1099.55
2019-08-01,20704.1,371.1,59.4,196.45,71.81,665.6,26.2,154.15,194.6,68.85,119.35,1504.7,783.6,669.3,2537.65,260.25,349.84,3222.1,708.2,3354.25,704.35,113.67,144.15,105.55,32.92,420.2,343.65,317.93,2344.7,172.2,2600.9,374.3,231.7,159.2,245.75,811.55,17.55,74.89,18.6,190.65,259.6,192.35,202.45,1202.7,515.45,130.9,1261.2,7.85,399.2,193.35,172.4,79.13,29.6,317.5,97.5,459.6,132.8,71.9,182.25,49.4,85.73,772.25,147.0,195.36,106.3,15.0,691.25,603.55,941.6,77.15,308.0,774.55,236.2,121.4,541.1,0.65,78.0,211.1,231.5,647.75,19.5,510.78,1110.9,2368.55,19.15,295.98,8.05,263.4,1731.3,22974.25,11.5,417.05,28.25,6.65,7.45,116.85,85.05,220.05,187.1,91.3,11.05,33.15,304.15,1398.65,9.18,267.55,122.5,20.05,2.1,1.75,225.25,63.48,215.12,128.65,71.2,64.95,67.3,2422.55,225.25,237.77,153.0,306.5,1495.8,111.02,175.65,1358.05,508.4,479.6,3873.65,5572.6,5572.6,124.15,15.4,114.8,56.55,362.6,5572.6,406.45,10.35,146.61,19.45,498.8,53355.6,21.8,89.35,71.7,11547.0,21.8,126.85,189.05,198.5,41.0,4.7,517.95,235.7,647.7,452.45,106.4,160.5,107.4,260.65,10749.55,23.45,67.5,299.55,685.15,50.3,1.4,50.1,3.5,33.35,102.23,132.4,98.95,946.08,1119.5,24.5,1840.25,576.75,520.6,338.05,12.0,317.15,78.26,393.85,177.65,3.86,75.3,456.0,615.0,258.75,817.75,129.55,59.75,2.95,625.65,43.49,89.5,76.95,62.65,1099.3
2019-08-02,20842.65,375.45,61.45,196.75,71.21,656.95,26.5,150.35,191.7,64.4,122.55,1545.2,797.85,673.85,2600.55,258.45,352.28,3237.9,706.37,3511.65,712.45,114.13,136.9,104.9,31.78,422.7,342.45,337.22,2300.75,174.87,2594.4,379.15,232.7,163.83,240.05,803.45,17.6,75.09,18.15,192.15,266.6,190.95,197.2,1198.7,503.7,128.13,1237.15,7.7,402.35,194.85,171.8,78.79,27.55,311.85,95.85,461.7,133.0,73.2,180.8,49.0,85.1,776.35,145.25,192.73,110.5,15.1,692.9,611.75,936.55,75.25,297.1,778.0,228.0,118.4,534.9,0.65,77.9,209.75,242.1,646.1,19.45,505.25,1107.18,2401.95,19.0,296.03,8.8,253.4,1737.45,22769.1,11.45,410.6,28.1,6.35,7.25,110.05,81.6,205.1,183.9,90.17,10.9,34.0,308.8,1382.9,9.11,264.5,121.7,20.3,2.3,1.7000000000000002,225.15,63.14,216.06,119.45,61.3,65.95,67.2,2494.35,225.15,237.68,156.55,300.35,1507.6,108.73,173.4,1370.25,501.15,478.75,3764.75,5689.35,5689.35,125.18,14.73,113.0,55.65,372.65,5689.35,414.3,10.0,145.12,19.1,511.05,53869.55,21.65,92.6,72.75,11411.5,21.65,123.1,196.1,198.45,41.34,4.9,529.4,235.5,634.75,445.45,107.75,157.91,108.65,259.4,10715.35,23.15,67.65,297.6,684.7,49.9,1.35,50.05,3.75,33.35,100.91,131.55,98.0,956.93,1115.05,24.2,1842.35,557.9,516.05,333.55,11.9,308.45,78.55,404.9,166.35,3.9,73.3,467.95,622.05,265.6,820.0,130.7,59.15,2.95,636.15,44.45,87.3,75.55,61.9,1092.15
2019-08-05,20557.35,367.85,58.3,186.35,70.08,646.3,26.25,147.05,193.75,63.95,123.5,1525.4,786.4,662.45,2619.75,268.6,356.43,3160.05,698.7,3465.45,693.25,114.3,128.7,103.15,30.83,419.35,339.0,351.11,2324.55,179.83,2578.35,373.9,228.95,154.33,235.25,805.85,17.0,74.25,17.7,192.05,261.05,185.55,200.6,1205.35,500.8,132.13,1180.05,8.0,377.55,190.55,164.9,75.55,26.9,310.65,93.7,458.8,127.1,76.6,179.1,48.05,81.97,760.1,140.05,186.82,107.3,14.75,693.25,614.2,912.55,74.75,287.05,749.45,217.05,113.1,539.1,0.65,76.85,211.3,250.0,634.65,18.2,505.55,1089.63,2399.25,18.7,297.5,8.05,255.5,1741.2,22967.1,11.0,402.65,28.15,6.0,7.05,105.2,80.15,194.2,189.6,88.17,10.65,35.6,301.4,1388.2,8.71,259.8,118.55,19.45,2.5,1.65,217.7,59.84,208.24,112.55,56.8,65.1,67.25,2464.25,217.7,238.91,154.95,298.5,1460.1,108.17,167.35,1345.8,495.85,480.15,3718.0,5670.35,5670.35,122.9,14.33,112.05,50.9,373.6,5670.35,405.05,10.5,144.45,18.15,498.2,53352.9,21.8,93.6,71.95,11712.8,21.8,121.0,196.75,198.25,40.32,5.1,514.55,236.6,625.35,440.2,104.2,150.86,103.45,264.0,10475.8,22.35,66.6,294.1,685.1,48.25,1.3,48.5,3.65,33.5,100.2,122.3,92.3,949.21,1107.15,24.05,1847.25,553.15,502.45,320.4,11.55,300.25,78.16,405.15,153.05,3.86,70.65,464.55,604.5,260.9,789.9,123.75,57.9,2.9,648.05,44.31,87.4,73.82,60.1,1030.85
2019-08-06,20836.75,376.95,59.55,197.55,69.48,646.6,26.55,151.7,190.9,63.45,120.6,1565.85,803.3,679.0,2609.8,258.35,355.11,3272.25,709.64,3447.4,711.15,114.17,135.3,104.2,32.32,418.5,345.3,361.66,2302.8,181.07,2550.55,385.95,232.2,151.25,240.15,819.35,17.4,75.3,18.25,193.0,268.25,187.3,205.1,1220.75,497.65,142.23,1174.75,8.05,391.1,192.5,168.25,75.26,27.65,314.4,98.6,475.55,130.1,80.4,179.15,47.85,82.23,767.15,147.2,191.09,108.8,14.85,690.3,622.45,928.0,77.9,303.55,761.5,227.75,117.45,540.7,0.65,76.85,215.0,264.6,646.85,18.55,512.1,1094.55,2468.55,19.0,291.15,8.25,253.55,1744.1,22842.15,11.4,410.25,28.2,5.65,7.7,114.95,83.75,204.5,200.0,88.27,10.65,35.1,310.35,1417.1,9.57,258.9,128.8,19.95,2.55,1.7000000000000002,217.55,60.54,214.75,114.6,56.0,65.75,67.7,2576.9,217.55,236.22,156.45,301.35,1485.3,108.16,167.85,1377.5,484.15,487.75,3757.1,5833.3,5833.3,124.65,14.87,117.15,51.65,377.7,5833.3,413.3,11.0,147.41,18.45,506.65,53871.15,21.9,91.2,76.05,11837.55,21.9,123.35,193.5,197.45,40.59,5.35,531.25,231.9,626.45,471.35,107.3,148.58,110.85,270.25,10498.7,23.8,67.95,304.6,685.6,50.6,1.35,50.25,3.75,32.0,103.84,127.6,94.05,961.58,1131.15,24.1,1877.7,561.65,506.15,319.2,11.65,301.4,78.22,406.05,155.9,3.9,72.4,461.95,626.5,270.55,777.0,122.5,59.3,2.8,670.6,46.44,88.15,73.14,60.1,1062.95
2019-08-07,20858.1,372.25,59.4,192.25,72.98,644.65,26.35,150.0,193.1,61.15,126.95,1559.2,786.3,659.95,2605.1,260.3,354.28,3265.8,715.25,3488.75,723.95,113.87,129.3,97.6,31.62,406.0,331.1,359.35,2319.25,181.57,2540.55,386.2,225.25,146.81,242.0,831.5,20.0,74.39,18.05,194.9,273.2,197.8,206.1,1238.7,483.4,143.4,1178.95,7.75,388.25,189.65,165.9,75.68,27.95,309.05,96.95,459.4,130.3,81.35,177.7,47.4,81.13,757.95,142.05,188.74,107.4,14.75,695.9,634.85,918.7,78.6,315.25,737.95,237.3,117.3,545.1,0.6000000000000001,75.7,217.0,285.75,644.55,18.25,511.33,1092.0,2505.25,18.75,295.4,8.4,244.45,1777.25,22961.05,11.8,408.4,27.4,5.35,7.5,116.0,69.75,191.65,198.85,86.0,10.7,35.45,310.45,1426.35,9.51,253.65,124.3,19.7,2.4,1.65,212.25,59.34,214.89,102.25,55.35,67.5,70.2,2590.95,212.25,231.92,156.35,293.05,1476.3,108.01,166.25,1360.05,493.1,487.85,3795.3,5775.0,5775.0,127.65,14.53,116.65,52.75,378.6,5775.0,394.6,11.5,150.12,18.3,498.75,53998.5,22.35,89.9,73.15,11777.45,22.35,123.05,190.6,196.45,40.69,5.6,528.05,235.55,634.35,473.75,105.45,149.14,109.0,278.8,10437.85,23.8,64.05,318.0,697.15,49.0,1.35,50.65,3.75,31.0,101.96,132.15,94.45,975.91,1101.45,24.4,1821.7,550.5,503.6,322.6,11.7,289.9,78.26,406.05,158.45,3.63,71.75,464.5,619.0,269.4,779.65,117.4,59.05,2.8,674.45,45.72,86.8,71.59,56.95,1048.2
2019-08-08,21099.8,373.95,60.0,192.6,72.15,645.1,26.55,157.1,189.55,63.55,124.45,1565.9,769.05,660.1,2703.75,261.6,357.16,3334.7,729.05,3443.5,741.55,113.3,121.4,100.05,32.33,418.2,343.5,365.29,2322.15,181.3,2577.6,382.6,227.85,148.7,245.1,850.7,20.1,75.4,18.05,194.7,271.3,194.25,211.85,1276.45,482.35,139.97,1174.35,7.75,393.35,194.0,171.8,76.29,29.05,312.05,97.85,482.1,126.25,84.9,180.35,47.75,81.3,733.0,152.0,193.58,108.3,14.85,699.35,642.8,908.65,82.1,320.25,737.45,230.45,130.35,547.9,0.6000000000000001,77.2,219.4,285.4,656.3,18.15,544.13,1116.58,2587.9,18.9,283.7,8.3,250.4,1803.1,23032.9,11.65,414.4,27.75,5.65,7.9,116.7,75.05,202.95,194.7,87.23,10.55,35.2,311.9,1414.05,9.51,257.75,126.8,19.85,2.45,1.65,221.7,61.2,212.45,100.2,56.3,68.3,70.3,2749.3,221.7,230.64,158.8,289.9,1502.75,109.74,168.2,1360.65,488.75,486.6,3841.0,5902.25,5902.25,128.67,14.6,121.0,52.45,383.0,5902.25,399.7,11.9,159.07,19.2,523.25,54699.55,22.55,91.85,70.95,11840.25,22.55,124.65,191.0,196.9,40.67,5.85,536.3,239.45,646.5,478.25,109.0,152.03,106.05,287.5,10295.5,23.2,66.65,322.45,686.4,48.3,1.3,46.5,3.6,31.7,105.75,129.6,93.9,980.5,1150.2,24.45,1858.75,553.4,510.75,315.1,11.65,294.35,78.07,418.85,153.35,3.67,71.45,469.9,631.45,270.9,784.8,124.05,57.75,2.85,680.2,47.9,87.3,73.68,59.9,1087.75
2019-08-09,21225.95,376.6,60.55,198.7,72.94,627.5,27.3,162.65,195.6,64.3,119.8,1575.5,822.95,660.8,2707.6,263.5,371.11,3419.7,750.4,3453.7,772.2,114.53,115.7,99.85,32.55,428.5,346.45,364.31,2316.15,178.53,2588.15,386.55,228.55,153.29,248.3,868.65,20.15,75.47,18.3,194.3,272.3,195.55,207.6,1300.1,485.6,141.8,1144.9,7.55,388.9,197.9,175.65,76.03,31.0,311.65,100.75,487.9,119.75,82.35,180.1,48.05,82.57,765.5,161.75,194.24,104.1,15.15,708.95,653.4,903.7,81.0,316.2,746.5,226.85,137.1,545.45,0.6000000000000001,79.65,217.4,281.45,656.95,18.7,543.15,1141.0,2622.25,18.85,286.28,8.25,247.1,1841.35,23206.35,12.05,420.15,27.4,5.35,7.95,123.25,79.1,206.45,196.15,87.0,10.55,39.7,310.95,1413.4,9.56,254.2,129.6,20.1,2.45,1.65,220.6,60.08,225.18,99.7,57.55,73.0,69.75,2711.2,220.6,236.62,158.25,292.55,1532.1,113.92,167.8,1364.6,500.0,480.15,3979.2,6099.9,6099.9,128.82,15.9,123.75,52.3,392.05,6099.9,400.4,12.4,163.5,19.0,529.25,57034.45,22.05,89.05,68.6,11993.3,22.05,123.9,204.85,196.6,41.36,6.1,538.05,238.6,641.25,484.05,109.3,151.5,107.05,285.85,10322.5,23.15,66.55,318.15,686.5,48.75,1.3,47.45,3.65,31.05,107.33,134.05,94.6,1019.23,1166.55,24.3,1840.95,570.3,528.5,321.6,11.75,291.35,78.38,434.0,151.1,4.04,73.5,462.9,631.5,265.5,822.45,122.05,57.5,2.85,663.35,47.49,87.9,73.5,60.55,1094.95
